Date,Time,Topic,Message
2019-11-24,15:00:20,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1930173 1576325483747 
1926048 1576325483786 
1926003 1576325483827 
1925464 1576325483869 
1925562 1576325483907 
1925562 1576325483947 
1928288 1576325483988 
1926356 1576325484029 
1925994 1576325484068 
1925450 1576325484108 
1925450 1576325484148 
1925391 1576325484187 
1926591 1576325484227 
1926632 1576325484267 
1926244 1576325484307 
1926244 1576325484348 
1933053 1576325484386 
1926154 1576325484426 
1925889 1576325484467 
1925558 1576325484506 
"
2019-11-24,15:00:21,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1925558 1576325484546 
1925378 1576325484588 
1925159 1576325484628 
1925346 1576325484669 
1924870 1576325484710 
1924870 1576325484750 
1924769 1576325484787 
1926725 1576325484830 
1926340 1576325484868 
1927687 1576325484908 
1927687 1576325484948 
1924831 1576325484987 
1925312 1576325485026 
1925587 1576325485068 
1924613 1576325485107 
1924613 1576325485147 
1925403 1576325485187 
1925264 1576325485227 
1925162 1576325485267 
1925473 1576325485307 
"
2019-11-24,15:00:21,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1925473 1576325485347 
1925229 1576325485388 
1926451 1576325485430 
1924224 1576325485468 
1926641 1576325485508 
1926641 1576325485550 
1927499 1576325485589 
1965829 1576325485628 
1968782 1576325485669 
1929512 1576325485708 
1929512 1576325485748 
1925194 1576325485788 
1924353 1576325485827 
1925111 1576325485868 
1924918 1576325485909 
1924918 1576325485947 
1924658 1576325485987 
1925134 1576325486027 
1924827 1576325486068 
1924500 1576325486107 
"
2019-11-24,15:00:22,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1924500 1576325486147 
1925066 1576325486188 
1924803 1576325486228 
1924935 1576325486269 
1925128 1576325486309 
1925128 1576325486349 
1925923 1576325486390 
1992664 1576325486428 
1931209 1576325486471 
1925149 1576325486509 
1925149 1576325486548 
1924534 1576325486589 
1924615 1576325486629 
1924482 1576325486669 
1924861 1576325486708 
1924861 1576325486748 
1924599 1576325486788 
1924314 1576325486827 
1924313 1576325486868 
1923747 1576325486908 
"
2019-11-24,15:00:23,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1923747 1576325486948 
1924344 1576325486989 
1924727 1576325487028 
1924581 1576325487069 
1924644 1576325487110 
1924644 1576325487149 
1924643 1576325487188 
1924082 1576325487230 
1923901 1576325487269 
1924406 1576325487308 
1924406 1576325487348 
1923536 1576325487388 
1924667 1576325487428 
1924988 1576325487468 
1923839 1576325487508 
1923839 1576325487548 
1924679 1576325487588 
1924304 1576325487628 
1924282 1576325487668 
1924000 1576325487708 
"
2019-11-24,15:00:24,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1924000 1576325487748 
1924006 1576325487788 
1924457 1576325487830 
1924361 1576325487869 
1927332 1576325487909 
1927332 1576325487949 
1940571 1576325487990 
2078028 1576325488028 
1938664 1576325488070 
1968045 1576325488117 
1968045 1576325488148 
1929251 1576325488189 
1924858 1576325488229 
1924859 1576325488268 
1923715 1576325488308 
1923715 1576325488348 
1924032 1576325488388 
1923884 1576325488435 
1926447 1576325488469 
1924064 1576325488508 
"
2019-11-24,15:00:25,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1924064 1576325488550 
1924053 1576325488588 
1924372 1576325488630 
1924131 1576325488670 
1924298 1576325488710 
1924298 1576325488750 
1924160 1576325488791 
1924035 1576325488829 
1923781 1576325488869 
1923528 1576325488910 
1923528 1576325488949 
1923973 1576325488988 
1924959 1576325489028 
1924179 1576325489069 
1924211 1576325489108 
1924211 1576325489149 
1924434 1576325489188 
1924086 1576325489228 
1923826 1576325489271 
1923783 1576325489308 
"
2019-11-24,15:00:25,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1923783 1576325489348 
1923694 1576325489391 
1923405 1576325489430 
1923760 1576325489473 
1923689 1576325489511 
1923689 1576325489550 
1923914 1576325489590 
1922935 1576325489630 
1923704 1576325489674 
1924396 1576325489709 
1924396 1576325489749 
1923624 1576325489789 
1924068 1576325489829 
1923274 1576325489870 
1923409 1576325489909 
1923409 1576325489949 
1926194 1576325489989 
1924182 1576325490028 
1924404 1576325490069 
1923970 1576325490110 
"
2019-11-24,15:00:26,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1923970 1576325490149 
1923485 1576325490189 
1923916 1576325490230 
1923645 1576325490271 
1923141 1576325490314 
1923141 1576325490350 
1923389 1576325490390 
1923936 1576325490431 
1923225 1576325490471 
1923404 1576325490510 
1923404 1576325490549 
1923604 1576325490590 
1923275 1576325490629 
1923664 1576325490670 
1923704 1576325490709 
1923704 1576325490749 
1923029 1576325490789 
1923181 1576325490829 
1923317 1576325490870 
1923234 1576325490909 
"
2019-11-24,15:00:27,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1923234 1576325490950 
1923630 1576325490990 
1923931 1576325491030 
1923675 1576325491073 
1923569 1576325491110 
1923569 1576325491152 
1929821 1576325491190 
1925211 1576325491230 
1957482 1576325491270 
1926208 1576325491310 
1926208 1576325491350 
1925635 1576325491397 
1923687 1576325491430 
1928690 1576325491471 
1923964 1576325491509 
1923964 1576325491550 
1923690 1576325491589 
1923518 1576325491629 
1923278 1576325491670 
1923459 1576325491709 
"
2019-11-24,15:00:28,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1923459 1576325491749 
1923159 1576325491790 
1923274 1576325491830 
1923244 1576325491872 
1923116 1576325491911 
1923116 1576325491952 
1923341 1576325491991 
1923142 1576325492031 
1923541 1576325492071 
1923760 1576325492111 
1923760 1576325492152 
1923215 1576325492191 
1923246 1576325492237 
1923015 1576325492271 
1922786 1576325492310 
1922786 1576325492350 
1922748 1576325492391 
1923173 1576325492430 
1923319 1576325492470 
1922962 1576325492510 
"
2019-11-24,15:00:29,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922962 1576325492550 
1923071 1576325492590 
1922845 1576325492631 
1922531 1576325492672 
1922359 1576325492711 
1922359 1576325492753 
1922667 1576325492791 
1923048 1576325492832 
1922939 1576325492872 
1923206 1576325492910 
1923206 1576325492951 
1923046 1576325492992 
1922584 1576325493029 
1923136 1576325493070 
1922741 1576325493112 
1922741 1576325493150 
1922298 1576325493190 
1922835 1576325493230 
1922508 1576325493270 
1922728 1576325493310 
"
2019-11-24,15:00:29,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922728 1576325493350 
1923001 1576325493390 
1922448 1576325493431 
1922709 1576325493472 
1922983 1576325493511 
1922983 1576325493552 
1922474 1576325493592 
1922720 1576325493632 
1923303 1576325493671 
1922523 1576325493712 
1922523 1576325493750 
1922836 1576325493791 
1922988 1576325493830 
1922593 1576325493870 
1922495 1576325493911 
1922495 1576325493950 
1922895 1576325493990 
1922743 1576325494029 
1924067 1576325494071 
1922632 1576325494110 
"
2019-11-24,15:00:30,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922632 1576325494151 
1922858 1576325494193 
1922524 1576325494232 
1923890 1576325494271 
1924550 1576325494311 
1924550 1576325494352 
1945100 1576325494392 
1960963 1576325494432 
1926449 1576325494472 
1923347 1576325494511 
1923347 1576325494551 
1922672 1576325494590 
1922312 1576325494630 
1926941 1576325494671 
1922809 1576325494710 
1922809 1576325494754 
1922775 1576325494791 
1924818 1576325494830 
1947436 1576325494871 
1925589 1576325494911 
"
2019-11-24,15:00:31,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1925589 1576325494950 
1922358 1576325494991 
1922348 1576325495030 
1922658 1576325495072 
1921892 1576325495112 
1921892 1576325495153 
1922889 1576325495191 
1922306 1576325495232 
1922462 1576325495272 
1922048 1576325495311 
1922048 1576325495351 
1921677 1576325495391 
1922403 1576325495431 
1922152 1576325495471 
1922474 1576325495511 
1922474 1576325495550 
1922869 1576325495591 
1922593 1576325495631 
1922014 1576325495671 
1922034 1576325495711 
"
2019-11-24,15:00:32,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922034 1576325495751 
1922847 1576325495791 
1922089 1576325495831 
1922325 1576325495878 
1922741 1576325495913 
1922741 1576325495952 
1922992 1576325495993 
1922163 1576325496032 
1922342 1576325496072 
1922318 1576325496112 
1922318 1576325496151 
1922149 1576325496191 
1922114 1576325496232 
1921640 1576325496272 
1922140 1576325496311 
1922140 1576325496351 
1922529 1576325496391 
1922264 1576325496431 
1921815 1576325496472 
1921393 1576325496512 
"
2019-11-24,15:00:33,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1921393 1576325496551 
1922454 1576325496593 
1922263 1576325496632 
1921933 1576325496674 
1924307 1576325496718 
1924307 1576325496756 
1935125 1576325496792 
1924321 1576325496832 
1970265 1576325496872 
1926508 1576325496911 
1926508 1576325496952 
1921909 1576325496991 
1924047 1576325497031 
1921918 1576325497072 
1926134 1576325497112 
1926134 1576325497151 
1922141 1576325497191 
1921013 1576325497231 
1921451 1576325497272 
1922001 1576325497312 
"
2019-11-24,15:00:33,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922001 1576325497355 
1921579 1576325497392 
1921969 1576325497433 
1921962 1576325497475 
1921713 1576325497512 
1921713 1576325497553 
1921241 1576325497592 
1922090 1576325497632 
1921742 1576325497683 
1921498 1576325497712 
1921498 1576325497753 
1921245 1576325497792 
1921097 1576325497832 
1921489 1576325497872 
1920967 1576325497913 
1920967 1576325497952 
1920892 1576325497992 
1921343 1576325498031 
1920708 1576325498072 
1921675 1576325498113 
"
2019-11-24,15:00:34,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1921675 1576325498152 
1921242 1576325498192 
1921137 1576325498232 
1921101 1576325498274 
1921218 1576325498313 
1921218 1576325498354 
1921284 1576325498394 
1921382 1576325498434 
1921559 1576325498473 
1921409 1576325498513 
1921409 1576325498552 
1922917 1576325498592 
1921001 1576325498632 
1921883 1576325498672 
1921717 1576325498712 
1921717 1576325498752 
1928681 1576325498791 
1921696 1576325498832 
1921860 1576325498872 
1921065 1576325498912 
"
2019-11-24,15:00:35,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1921065 1576325498952 
1920896 1576325498994 
1921187 1576325499032 
1920896 1576325499073 
1920754 1576325499114 
1920754 1576325499154 
1921221 1576325499194 
1921201 1576325499233 
1920704 1576325499281 
1920966 1576325499312 
1920966 1576325499353 
1920814 1576325499393 
1921292 1576325499432 
1920520 1576325499474 
1920996 1576325499512 
1920996 1576325499552 
1921071 1576325499599 
1920935 1576325499632 
1921050 1576325499672 
1920767 1576325499713 
"
2019-11-24,15:00:36,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1920767 1576325499752 
1921382 1576325499794 
1922664 1576325499834 
1920971 1576325499874 
1920853 1576325499914 
1920853 1576325499954 
1920297 1576325499994 
1920066 1576325500032 
1920288 1576325500075 
1920506 1576325500113 
1920506 1576325500153 
1920185 1576325500193 
1920218 1576325500232 
1920635 1576325500273 
1919796 1576325500313 
1919796 1576325500352 
1920485 1576325500393 
1920062 1576325500434 
1919789 1576325500473 
1920345 1576325500513 
"
2019-11-24,15:00:37,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1920345 1576325500553 
1919783 1576325500594 
1919617 1576325500634 
1919609 1576325500676 
1919832 1576325500714 
1919832 1576325500754 
1919437 1576325500794 
1920460 1576325500833 
1919777 1576325500874 
1920102 1576325500914 
1920102 1576325500953 
1919926 1576325500994 
1919518 1576325501032 
1919743 1576325501073 
1920348 1576325501119 
1920348 1576325501153 
1919916 1576325501193 
1919513 1576325501233 
1919672 1576325501274 
1919614 1576325501313 
"
2019-11-24,15:00:37,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1919614 1576325501353 
1920028 1576325501393 
1919283 1576325501434 
1919613 1576325501476 
1919621 1576325501515 
1919621 1576325501554 
1918808 1576325501594 
1919305 1576325501634 
1920329 1576325501675 
1919425 1576325501713 
1919425 1576325501754 
1919681 1576325501797 
1919842 1576325501834 
1919465 1576325501874 
1919474 1576325501913 
1919474 1576325501954 
1919212 1576325501994 
1919585 1576325502032 
1919911 1576325502074 
1922386 1576325502113 
"
2019-11-24,15:00:38,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1922386 1576325502153 
1922868 1576325502194 
1989716 1576325502234 
1967337 1576325502275 
1923690 1576325502314 
1923690 1576325502356 
1939927 1576325502395 
1921290 1576325502445 
1919768 1576325502475 
1919459 1576325502514 
1919459 1576325502553 
1919344 1576325502594 
1919525 1576325502633 
1919572 1576325502674 
1918695 1576325502714 
1918695 1576325502753 
1919090 1576325502793 
1919066 1576325502834 
1919274 1576325502874 
1919471 1576325502913 
"
2019-11-24,15:00:39,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1919471 1576325502954 
1918794 1576325502994 
1918972 1576325503033 
1919327 1576325503075 
1918890 1576325503115 
1918890 1576325503154 
1918915 1576325503195 
1918425 1576325503236 
1918591 1576325503275 
1919075 1576325503317 
1919075 1576325503354 
1918843 1576325503395 
1918712 1576325503434 
1918373 1576325503474 
1918912 1576325503514 
1918912 1576325503554 
1918667 1576325503593 
1918670 1576325503634 
1917991 1576325503675 
1918102 1576325503714 
"
2019-11-24,15:00:40,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1918102 1576325503754 
1918518 1576325503794 
1918103 1576325503835 
1918373 1576325503875 
1918810 1576325503915 
1918810 1576325503955 
1917934 1576325503995 
1918599 1576325504034 
1918607 1576325504074 
1918387 1576325504114 
1918387 1576325504156 
1917877 1576325504194 
1918428 1576325504234 
1919343 1576325504275 
1923130 1576325504314 
1923130 1576325504353 
1924045 1576325504394 
1918458 1576325504434 
1918623 1576325504474 
1918393 1576325504514 
"
2019-11-24,15:00:41,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1918393 1576325504554 
1918135 1576325504595 
1919035 1576325504635 
1917913 1576325504675 
1918529 1576325504715 
1918529 1576325504754 
1918306 1576325504795 
1918427 1576325504835 
1919780 1576325504876 
1918579 1576325504915 
1918579 1576325504956 
1918949 1576325504996 
1917905 1576325505034 
1918206 1576325505075 
1917804 1576325505115 
1917804 1576325505154 
1917641 1576325505194 
1917165 1576325505234 
1918502 1576325505275 
1918461 1576325505314 
"
2019-11-24,15:00:41,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1918461 1576325505355 
1917565 1576325505395 
1918302 1576325505434 
1918282 1576325505477 
1918322 1576325505516 
1918322 1576325505556 
1917876 1576325505596 
1918335 1576325505635 
1917774 1576325505675 
1917751 1576325505715 
1917751 1576325505755 
1918511 1576325505795 
1942959 1576325505835 
1920015 1576325505875 
1917307 1576325505914 
1917307 1576325505954 
1918476 1576325505994 
1918645 1576325506034 
1931604 1576325506075 
1919412 1576325506114 
"
2019-11-24,15:00:42,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1919412 1576325506155 
1918361 1576325506196 
1917766 1576325506235 
1917749 1576325506277 
1918164 1576325506316 
1918164 1576325506357 
1917463 1576325506397 
1917540 1576325506436 
1918048 1576325506476 
1917878 1576325506515 
1917878 1576325506556 
1917961 1576325506596 
1917191 1576325506635 
1917281 1576325506676 
1918194 1576325506715 
1918194 1576325506757 
1917655 1576325506795 
1917640 1576325506835 
1918382 1576325506876 
1917566 1576325506915 
"
2019-11-24,15:00:43,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917566 1576325506955 
1918042 1576325506996 
1917637 1576325507037 
1917962 1576325507077 
1917817 1576325507116 
1917817 1576325507156 
1918086 1576325507196 
1917447 1576325507235 
1917710 1576325507278 
1917753 1576325507315 
1917753 1576325507355 
1923924 1576325507396 
1919213 1576325507436 
1967684 1576325507475 
1994186 1576325507516 
1994186 1576325507555 
1924993 1576325507595 
1917833 1576325507635 
1918076 1576325507675 
1917654 1576325507715 
"
2019-11-24,15:00:44,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917654 1576325507756 
1917752 1576325507795 
1917463 1576325507836 
1917858 1576325507881 
1917538 1576325507917 
1917538 1576325507957 
1917527 1576325507997 
1917192 1576325508035 
1916776 1576325508078 
1917809 1576325508117 
1917809 1576325508156 
1916876 1576325508195 
1917031 1576325508236 
1917055 1576325508276 
1916782 1576325508316 
1916782 1576325508356 
1917957 1576325508395 
1917549 1576325508435 
1937118 1576325508477 
1918833 1576325508515 
"
2019-11-24,15:00:45,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1918833 1576325508555 
1916872 1576325508598 
1917387 1576325508636 
1917406 1576325508677 
1919494 1576325508718 
1919494 1576325508756 
1937229 1576325508796 
1918836 1576325508836 
1917636 1576325508878 
1916501 1576325508916 
1916501 1576325508956 
1916828 1576325508995 
1916355 1576325509035 
1917246 1576325509077 
1917328 1576325509116 
1917328 1576325509155 
1916840 1576325509195 
1916911 1576325509235 
1917365 1576325509276 
1916673 1576325509316 
"
2019-11-24,15:00:46,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1916673 1576325509355 
1917117 1576325509395 
1917246 1576325509436 
1919183 1576325509487 
1918494 1576325509517 
1918494 1576325509557 
1921414 1576325509598 
1917817 1576325509638 
1927932 1576325509677 
1918107 1576325509716 
1918107 1576325509757 
1917341 1576325509796 
1917435 1576325509836 
1916609 1576325509876 
1917154 1576325509916 
1917154 1576325509956 
1917077 1576325509995 
1916816 1576325510035 
1916916 1576325510076 
1917297 1576325510116 
"
2019-11-24,15:00:46,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917297 1576325510156 
1916316 1576325510196 
1917301 1576325510236 
1917727 1576325510279 
1916875 1576325510317 
1916875 1576325510357 
1916816 1576325510398 
1916868 1576325510436 
1917129 1576325510477 
1917237 1576325510516 
1917237 1576325510556 
1916752 1576325510596 
1917212 1576325510637 
1917950 1576325510677 
1916542 1576325510716 
1916542 1576325510763 
1918379 1576325510796 
1916442 1576325510836 
1916729 1576325510877 
1917003 1576325510916 
"
2019-11-24,15:00:47,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917003 1576325510956 
1917147 1576325510996 
1917184 1576325511036 
1916952 1576325511077 
1916661 1576325511118 
1916661 1576325511159 
1916994 1576325511197 
1917090 1576325511238 
1916477 1576325511278 
1916759 1576325511321 
1916759 1576325511358 
1917243 1576325511397 
1916767 1576325511437 
1916745 1576325511478 
1932083 1576325511516 
1932083 1576325511557 
1918408 1576325511599 
1916813 1576325511637 
1917143 1576325511677 
1917251 1576325511717 
"
2019-11-24,15:00:48,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917251 1576325511757 
1916539 1576325511797 
1916832 1576325511837 
1917242 1576325511878 
1916452 1576325511918 
1916452 1576325511958 
1917060 1576325511997 
1916793 1576325512039 
1917183 1576325512078 
1916715 1576325512116 
1916715 1576325512156 
1916597 1576325512197 
1916931 1576325512237 
1916584 1576325512277 
1939462 1576325512317 
1939462 1576325512356 
1919096 1576325512397 
1917101 1576325512437 
1916912 1576325512477 
1916551 1576325512517 
"
2019-11-24,15:00:49,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1916551 1576325512557 
1916552 1576325512596 
1916832 1576325512637 
1915465 1576325512678 
1916319 1576325512718 
1916319 1576325512757 
1917059 1576325512799 
1916572 1576325512838 
1916795 1576325512879 
1916677 1576325512918 
1916677 1576325512957 
1916637 1576325512996 
1916270 1576325513036 
1916594 1576325513077 
1916258 1576325513118 
1916258 1576325513157 
1917111 1576325513197 
1916644 1576325513237 
1915898 1576325513278 
1925366 1576325513317 
"
2019-11-24,15:00:49,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1925366 1576325513357 
1917075 1576325513397 
1916108 1576325513438 
1916455 1576325513479 
1915979 1576325513519 
1915979 1576325513558 
1916327 1576325513598 
1916351 1576325513638 
1916012 1576325513680 
1916044 1576325513718 
1916044 1576325513758 
1916232 1576325513809 
1916411 1576325513837 
1919394 1576325513878 
1917317 1576325513917 
1917317 1576325513957 
1917983 1576325513997 
1916092 1576325514040 
1916250 1576325514078 
1915714 1576325514118 
"
2019-11-24,15:00:50,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1915714 1576325514157 
1916289 1576325514199 
1915519 1576325514239 
1918843 1576325514280 
1916660 1576325514320 
1916660 1576325514359 
1915872 1576325514400 
1916249 1576325514439 
1915799 1576325514480 
1915998 1576325514517 
1915998 1576325514558 
1917307 1576325514598 
1916131 1576325514638 
1916160 1576325514678 
1915545 1576325514718 
1915545 1576325514757 
1916148 1576325514797 
1916135 1576325514838 
1917097 1576325514878 
1917620 1576325514917 
"
2019-11-24,15:00:51,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1917620 1576325514958 
2043684 1576325514998 
1929363 1576325515038 
1916799 1576325515081 
1917097 1576325515118 
1917097 1576325515159 
1916206 1576325515199 
1915596 1576325515239 
1915871 1576325515280 
1915733 1576325515320 
1915733 1576325515359 
1919806 1576325515398 
1917101 1576325515438 
2010212 1576325515478 
1924805 1576325515518 
1924805 1576325515558 
1916987 1576325515605 
1916420 1576325515638 
1915212 1576325515679 
1915499 1576325515718 
"
2019-11-24,15:00:52,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1915499 1576325515758 
1914997 1576325515798 
1914948 1576325515838 
1914850 1576325515879 
1915350 1576325515920 
1915350 1576325515959 
1915560 1576325515999 
1915415 1576325516038 
1915341 1576325516080 
1916260 1576325516118 
1916260 1576325516159 
1915317 1576325516198 
1915106 1576325516238 
1914893 1576325516279 
1915344 1576325516318 
1915344 1576325516359 
1915144 1576325516398 
1914910 1576325516438 
1914743 1576325516478 
1915034 1576325516519 
"
2019-11-24,15:00:53,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1915034 1576325516558 
1915534 1576325516598 
1914686 1576325516639 
1914936 1576325516679 
1914830 1576325516718 
1914830 1576325516760 
1915029 1576325516801 
1915353 1576325516840 
1915727 1576325516880 
1914752 1576325516919 
1914752 1576325516958 
1915390 1576325516999 
1915076 1576325517038 
1915088 1576325517079 
1915203 1576325517119 
1915203 1576325517158 
1914454 1576325517198 
1926031 1576325517239 
1916264 1576325517279 
1914606 1576325517318 
"
2019-11-24,15:00:53,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1914606 1576325517359 
1914990 1576325517399 
1915422 1576325517439 
1916334 1576325517480 
1914784 1576325517519 
1914784 1576325517559 
1915053 1576325517599 
1915007 1576325517639 
1917834 1576325517680 
1915229 1576325517719 
1915229 1576325517758 
1914301 1576325517798 
1914353 1576325517839 
1914568 1576325517879 
1914313 1576325517919 
1914313 1576325517960 
1914586 1576325517998 
1913890 1576325518038 
1914590 1576325518080 
1914810 1576325518119 
"
2019-11-24,15:00:54,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1914810 1576325518159 
1914454 1576325518200 
1916941 1576325518241 
1914596 1576325518280 
1914528 1576325518320 
1914528 1576325518360 
1913959 1576325518400 
1914085 1576325518442 
1914131 1576325518482 
1914883 1576325518519 
1914883 1576325518560 
1915888 1576325518600 
1964133 1576325518639 
1919350 1576325518681 
1915057 1576325518719 
1915057 1576325518759 
1914652 1576325518799 
1916865 1576325518839 
1922797 1576325518879 
1967564 1576325518919 
"
2019-11-24,15:00:55,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1967564 1576325518960 
1919150 1576325519000 
1914623 1576325519041 
1913960 1576325519080 
1914260 1576325519120 
1914260 1576325519161 
1914215 1576325519201 
1913461 1576325519239 
1913966 1576325519280 
1914155 1576325519320 
1914155 1576325519360 
1913969 1576325519400 
1913613 1576325519440 
1914112 1576325519480 
1914290 1576325519520 
1914290 1576325519560 
1913818 1576325519600 
1913794 1576325519639 
1913774 1576325519680 
1913735 1576325519720 
"
2019-11-24,15:00:56,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1913735 1576325519761 
1913724 1576325519800 
1914045 1576325519840 
1913510 1576325519882 
1914084 1576325519920 
1914084 1576325519960 
1913771 1576325520000 
1913476 1576325520039 
1913842 1576325520081 
1913146 1576325520120 
1913146 1576325520160 
1913921 1576325520200 
1913650 1576325520240 
1913207 1576325520280 
1913627 1576325520320 
1913627 1576325520360 
1913437 1576325520399 
1913576 1576325520440 
1913260 1576325520480 
1913638 1576325520519 
"
2019-11-24,15:00:57,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1913638 1576325520560 
1913708 1576325520601 
1913209 1576325520641 
1914342 1576325520681 
1913639 1576325520721 
1913639 1576325520761 
1914154 1576325520800 
1913633 1576325520840 
1913785 1576325520881 
1914070 1576325520920 
1914070 1576325520961 
1913100 1576325520999 
1913455 1576325521039 
1913613 1576325521081 
1913391 1576325521120 
1913391 1576325521160 
1912761 1576325521200 
1913655 1576325521239 
1913499 1576325521281 
1913530 1576325521320 
"
2019-11-24,15:00:57,"/PRECISE/IoMT/GearFit2/Data/c5c1928d-72ac-4dbc-8ff3-01cdc43f72f6/HR","1913530 1576325521360 
1914167 1576325521402 
1913320 1576325521442 
1913582 1576325521481 
1912389 1576325521521 
1912389 1576325521562 
1912983 1576325521601 
1913560 1576325521640 
1913111 1576325521682 
1913617 1576325521720 
1913617 1576325521761 
1912760 1576325521800 
1913422 1576325521841 
1913168 1576325521880 
1912721 1576325521929 
1912721 1576325521960 
1912499 1576325522000 
1912912 1576325522040 
1913421 1576325522081 
1912837 1576325522120 
"
